2018-12-14 15:06:57,920 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/deleteMapping/{id}],methods=[DELETE]}" onto public void com.cfygit.parent.controller.hello.deleteMapping(java.lang.Long)
2018-12-14 15:06:57,921 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/patchMapping/{id}],methods=[PATCH]}" onto public void com.cfygit.parent.controller.hello.patchMapping(java.lang.Long)
2018-12-14 15:06:57,921 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[/test/a.json],methods=[GET]}" onto public void com.cfygit.parent.controller.hello.GetMappingANT()
2018-12-14 15:06:57,922 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> com.cfygit.parent.exception.ErrorController.error(javax.servlet.http.HttpServletRequest)
2018-12-14 15:06:57,923 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 548 - Mapped "{[],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView com.cfygit.parent.exception.ErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2018-12-14 15:06:57,997 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping 373 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-14 15:06:57,997 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping 373 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-14 15:06:58,071 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping 373 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-12-14 15:06:58,545 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter 434 - Registering beans for JMX exposure on startup
2018-12-14 15:06:58,547 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter 896 - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-12-14 15:06:58,555 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter 669 - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2018-12-14 15:06:58,573 [main] INFO  o.a.coyote.http11.Http11NioProtocol 180 - Starting ProtocolHandler ["http-nio-8111"]
2018-12-14 15:06:58,591 [main] INFO  o.a.tomcat.util.net.NioSelectorPool 180 - Using a shared selector for servlet write/read
2018-12-14 15:06:58,613 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 205 - Tomcat started on port(s): 8111 (http) with context path ''
2018-12-14 15:06:58,618 [main] INFO  com.cfygit.parent.ParentApplication 59 - Started ParentApplication in 6.197 seconds (JVM running for 8.197)
2018-12-14 15:07:10,024 [http-nio-8111-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] 180 - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-12-14 15:07:10,025 [http-nio-8111-exec-1] INFO  o.s.web.servlet.DispatcherServlet 494 - FrameworkServlet 'dispatcherServlet': initialization started
2018-12-14 15:07:10,065 [http-nio-8111-exec-1] INFO  o.s.web.servlet.DispatcherServlet 513 - FrameworkServlet 'dispatcherServlet': initialization completed in 40 ms
2018-12-14 15:07:10,120 [http-nio-8111-exec-1] INFO  com.cfygit.parent.aop.ReqAspect 56 - 执行方法前:127.0.0.1
2018-12-14 15:07:10,124 [http-nio-8111-exec-1] INFO  com.cfygit.parent.controller.hello 20 - ffz
2018-12-14 15:07:10,289 [http-nio-8111-exec-1] INFO  c.alibaba.druid.pool.DruidDataSource 106 - {dataSource-1} inited
2018-12-14 15:07:10,722 [http-nio-8111-exec-1] INFO  com.cfygit.parent.aop.ReqAspect 59 - 执行方法后:/h
2018-12-14 15:07:47,883 [main] INFO  com.cfygit.parent.ParentApplication 50 - Starting ParentApplication on ecitic-PC with PID 357632 (D:\wangyegithub\parent\target\classes started by ecitic in D:\wangyegithub\parent)
2018-12-14 15:07:47,891 [main] INFO  com.cfygit.parent.ParentApplication 652 - No active profile set, falling back to default profiles: default
2018-12-14 15:07:47,987 [main] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext 589 - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@1018bde2: startup date [Fri Dec 14 15:07:47 CST 2018]; root of context hierarchy
2018-12-14 15:07:49,911 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer 91 - Tomcat initialized with port(s): 8111 (http)
2018-12-14 15:07:49,931 [main] INFO  o.a.coyote.http11.Http11NioProtocol 180 - Initializing ProtocolHandler ["http-nio-8111"]
2018-12-14 15:07:49,944 [main] INFO  o.a.catalina.core.StandardService 180 - Starting service [Tomcat]
2018-12-14 15:07:49,946 [main] INFO  o.a.catalina.core.StandardEngine 180 - Starting Servlet Engine: Apache Tomcat/8.5.28
